ISBN,avg_rating,num_ratings
1883318467,4.0,1
1883319013,8.0,1
1883319099,8.0,1
1883319161,8.0,1
1883319188,10.0,1
1883319250,7.0,1
1883323266,7.0,1
1883402468,8.0,1
1883402476,7.0,1
1883402484,5.0,1
1883402492,8.0,1
1883403006,8.0,1
1883403588,10.0,1
188341069,5.0,1
188341077,6.0,1
1883419794,2.0,1
1883473004,7.875,8
1883478227,10.0,1
1883513006,5.0,1
1883513073,7.0,2
1883518008,7.0,1
1883523028,8.0,2
1883523036,7.0,1
1883523087,7.0,1
1883523095,9.0,1
1883523184,6.0,2
1883523192,10.0,1
1883523249,7.0,1
1883523311,7.0,1
1883523397,2.0,1
1883523427,8.0,1
1883523478,8.0,1
1883523516,6.0,1
1883523567,8.0,3
1883573351,5.0,1
1883577039,10.0,1
188357708X,9.0,1
188357725X,5.0,1
1883577470,8.0,1
1883601126,5.0,1
1883620074,9.0,1
1883642019,8.0,1
1883642337,7.0,1
1883642388,5.0,1
1883642418,10.0,1
1883642434,8.0,4
1883642442,8.0,1
1883642450,7.0,1
188364254X,5.0,1
1883642647,7.0,1
1883642809,8.0,1
1883642825,8.0,1
1883642914,6.0,1
1883647029,9.5,2
188364822X,8.0,1
1883651042,7.0,1
1883652337,6.0,2
1883672627,5.0,1
188367266X,10.0,1
1883672767,4.0,1
188367283X,8.0,1
1883672899,5.0,1
1883672902,8.0,1
1883689775,10.0,1
1883695015,5.0,1
1883697212,5.0,1
1883697824,7.0,1
1883697867,7.0,1
1883729076,3.0,1
1883792126,9.0,1
1883820278,6.0,1
1883831105,9.0,2
1883846501,9.0,1
1883847087,10.0,1
1883869234,9.0,1
188391132X,4.0,1
1883920116,5.0,1
1883926130,8.0,1
1883929083,10.0,1
1883929245,10.0,1
1883929296,10.0,2
188392930X,7.5,2
1883931177,7.0,1
1883937884,8.0,1
1883938783,9.0,1
1883953154,8.5,2
1883955084,7.0,1
1883955211,2.0,1
1883991145,8.0,1
1883991153,8.0,1
1883991390,10.0,1
1883991439,10.0,1
1883991447,9.0,1
188399182X,8.333333333333334,3
1884054994,5.0,1
1884133223,10.0,1
188413355X,4.0,1
1884153089,7.5,2
1884183476,9.0,1
1884214193,7.0,1
1884224059,10.0,1
1884235298,8.5,2
1884240151,10.0,1
188424405X,8.0,1
1884313280,6.0,1
188435050X,7.0,1
1884360025,6.0,1
188436005X,10.0,1
1884364195,5.0,1
188436425X,5.0,1
1884364268,6.5,2
1884364284,5.0,1
1884364292,5.0,1
1884364314,5.0,1
1884364349,5.0,1
188436439X,5.0,1
1884364411,5.0,1
1884364454,5.0,1
1884364500,1.0,1
1884365086,9.0,1
1884365094,4.0,1
1884369626,9.0,1
1884419089,6.0,1
188443004X,9.0,1
1884444393,10.0,1
1884444571,8.0,1
1884465072,9.0,1
1884548024,6.0,1
188455010X,6.0,1
1884570682,3.0,1
1884570852,8.0,1
1884577008,10.0,1
1884585221,9.0,1
1884628524,6.0,1
1884654088,6.0,1
1884718051,10.0,1
1884731112,10.0,1
1884737110,6.5,2
188473720X,9.0,1
188473748X,5.0,1
1884737595,8.0,1
1884737927,7.0,1
1884757774,8.0,1
1884777805,8.0,1
1884800394,5.0,1
1884820298,6.0,1
1884822118,7.0,1
1884822266,10.0,1
1884822282,9.0,4
1884822355,10.0,1
1884822460,8.0,1
1884822630,5.0,1
1884822738,8.0,3
1884834078,8.0,1
1884834671,9.0,1
1884862047,9.0,1
1884864139,10.0,1
1884886108,10.0,1
1884910009,9.0,2
1884910025,8.0,1
1884910033,8.0,4
1884910289,7.0,1
1884910351,8.0,1
1884910394,7.5,2
1884910416,8.0,1
1884910432,6.0,1
1884910459,5.0,1
1884910513,5.0,1
1884910556,5.0,1
1884910564,8.0,1
188492977X,8.0,1
1884943039,10.0,1
1884956033,9.0,2
188495619X,10.0,1
1884956254,9.0,1
1884956262,8.5,2
1884956327,8.0,1
1884980805,6.0,1
1884995071,5.0,1
1884997074,9.0,1
1885027060,8.0,1
1885027141,8.0,1
1885061439,10.0,1
1885061501,10.0,1
1885061749,8.0,1
1885061803,9.0,1
1885061935,10.0,1
188506845X,8.0,1
1885071000,7.5,2
1885071213,8.0,2
1885071337,8.666666666666666,3
1885072252,7.0,1
1885072279,7.0,1
1885084005,7.0,1
1885113552,10.0,1
1885145535,1.0,1
1885167040,9.0,1
1885167180,6.5,2
1885167237,8.0,1
1885167261,9.0,1
188516730X,5.0,1
1885167369,8.0,1
1885167482,8.0,1
1885167504,7.0,1
1885171013,7.0,1
1885171080,6.888888888888889,18
1885171153,5.0,2
1885171188,9.0,1
1885171218,4.0,2
1885171226,9.0,1
1885171277,7.2,5
1885171285,7.0,1
1885171323,10.0,1
1885171463,8.0,1
1885171471,8.0,2
1885171676,5.5,2
1885171714,7.5,2
188517182X,6.0,1
1885173113,9.0,1
1885173334,8.0,1
1885173369,6.0,1
188517344X,9.0,1
1885173555,6.0,1
1885173733,5.0,1
1885173784,9.0,1
1885173857,10.0,1
1885173997,8.75,4
1885183186,8.0,1
1885183224,9.0,1
1885183488,7.0,1
1885183763,10.0,1
1885203071,9.0,1
1885203470,8.0,1
1885203543,8.0,1
1885203578,8.0,1
1885203632,8.0,1
1885203640,7.5,2
1885203837,7.5,2
1885211007,8.0,1
1885211066,6.5,4
1885211082,5.0,1
1885211090,9.0,1
1885211155,8.0,6
188521118X,6.0,1
1885211198,9.0,3
1885211228,8.0,1
1885211279,7.181818181818182,11
1885211317,8.0,1
188521135X,9.0,1
1885211368,7.0,1
1885211376,8.0,1
1885211422,9.0,1
1885211430,7.5,2
1885211449,5.0,1
1885211554,6.5,2
1885211597,8.0,1
1885211600,10.0,1
1885211619,7.0,1
1885211627,10.0,1
1885211635,6.5,2
1885211651,7.0,3
1885211678,9.0,1
1885211708,10.0,1
1885211716,8.0,1
1885211759,9.0,1
1885211775,8.0,1
1885222041,8.0,1
1885222173,5.0,1
1885222556,7.75,4
1885222564,7.0,1
1885222572,7.0,1
1885222580,7.0,1
1885222599,7.0,1
1885222602,7.0,1
1885222610,7.0,1
1885222629,7.0,1
1885222645,7.0,1
1885222653,7.0,1
1885222661,7.0,1
188522267X,7.0,1
1885222696,7.0,1
188522270X,7.0,1
1885222718,7.0,1
1885222726,7.0,1
1885222734,7.0,1
1885222769,8.0,1
1885222831,4.0,1
1885222971,5.0,1
188522298X,8.0,1
1885222998,7.0,1
1885223064,7.0,2
1885223307,9.0,1
1885223331,9.0,1
1885223544,9.0,1
1885223552,8.0,1
188522382X,10.0,1
1885223889,10.0,1
1885223897,6.333333333333333,3
1885223943,10.0,1
1885228554,10.0,1
1885254873,7.0,1
1885266006,9.0,1
188526612X,8.0,1
1885286007,5.0,1
1885286090,8.0,1
1885305397,10.0,1
1885305419,7.5,2
1885331096,10.0,1
188534905X,5.0,1
188535603X,10.0,1
1885356552,2.0,1
1885378009,9.0,1
1885378017,9.0,1
1885394004,5.0,1
1885394179,10.0,2
1885394578,10.0,1
1885403003,10.0,1
1885404123,10.0,1
1885408218,7.0,1
1885408226,7.0,1
1885408234,10.0,1
1885408269,7.5,2
1885408811,6.0,1
1885427794,8.0,1
188543365,8.0,1
1885440359,8.0,1
1885469004,7.0,1
1885477112,10.0,1
1885478461,7.0,1
1885478690,10.0,1
1885478720,5.0,1
1885478909,9.5,2
1885478968,5.0,1
1885492162,7.0,1
1885492332,8.0,1
1885492375,7.0,1
1885492510,7.0,1
1885492650,8.0,2
1885535104,9.5,2
1885564112,10.0,1
1885588186,7.0,1
1885588240,7.0,1
1885590431,7.0,1
1885591454,10.0,1
1885593139,8.0,1
1885593155,9.0,1
1885628463,10.0,1
1885628471,8.0,1
1885635001,5.0,1
1885664001,10.0,1
18856641O9,10.0,1
1885670001,7.0,1
1885670362,5.0,1
1885696345,6.0,1
1885705026,7.5,2
1885710194,6.0,1
1885840004,5.0,1
1885840012,6.0,1
1885840020,10.0,1
1885840039,5.0,2
1885840047,8.0,1
1885840055,4.0,1
1885840063,3.0,1
1885843070,8.0,1
1885865139,8.0,1
1885865171,6.5,2
188586518X,9.0,1
1885865309,6.8,5
1885865422,8.0,2
1885904088,7.5,2
1885928149,10.0,1
1885942346,5.0,1
1885942532,5.0,1
1885949006,4.0,1
1885983158,7.0,1
1885983166,4.0,1
1885983174,9.0,1
1885983212,7.166666666666667,6
1885983263,7.0,2
18859846319,10.0,1
1885987013,5.0,1
188602832X,7.0,1
1886028443,4.0,1
1886039224,6.0,1
1886039461,7.0,1
1886093040,6.0,1
1886093059,7.0,1
188609411X,2.0,1
1886094357,7.666666666666667,3
1886094977,5.0,1
1886155003,9.0,1
1886155011,7.0,2
1886199027,2.0,1
188619906X,8.0,1
1886199124,8.0,1
1886199140,8.0,1
188619923X,7.0,1
1886199256,10.0,1
1886228094,5.0,1
1886228167,10.0,1
1886228515,8.0,1
1886228558,10.0,1
1886230447,6.0,1
1886230498,8.0,1
1886249075,10.0,1
1886360065,5.0,1
1886360103,8.0,1
1886371156,8.0,1
1886371369,6.0,1
1886383421,4.0,1
1886391548,9.0,1
1886411077,6.5,4
1886411212,9.0,1
188641128X,5.0,1
1886411425,7.0,1
1886411484,8.0,2
1886411778,7.0,1
1886411816,9.0,1
1886411999,10.0,1
1886433763,7.0,1
1886449120,8.0,1
1886500002,10.0,1
1886644004,7.0,1
1886652007,7.0,1
1886652074,7.0,1
1886778183,10.0,1
1886778191,6.0,2
1886801010,8.0,1
1886801096,9.0,1
188686232X,8.0,1
1886893004,10.0,1
188689423X,5.0,1
1886910022,6.0,1
1886910146,7.0,1
188691026X,8.333333333333334,3
1886910278,7.0,1
1886910537,9.0,1
1886910553,6.0,1
1886910588,9.5,2
1886910782,7.0,2
1886910863,8.0,1
1886913064,6.0,1
1886913250,10.0,1
1886913447,7.0,2
1886941343,10.0,2
1886947597,6.0,1
1886969353,8.0,1
1887038019,7.0,1
1887128255,8.5,2
1887128425,8.5,4
1887128441,9.0,2
1887128484,5.0,1
1887128506,10.0,1
188712859X,9.0,1
1887128611,10.0,1
1887128646,9.0,1
1887128654,7.5,2
1887128700,9.0,1
188712876X,8.0,8
1887128786,5.0,1
1887128794,7.0,1
1887128964,7.333333333333333,3
1887128972,8.0,1
1887140085,7.0,1
1887154019,7.0,1
1887166009,7.0,1
1887166092,8.0,1
1887166289,5.0,1
1887166386,8.5,2
1887166432,7.5,2
1887166440,8.5,2
1887166475,8.0,4
1887166505,1.0,1
1887166513,8.0,1
1887166610,7.0,1
1887166734,8.666666666666666,3
1887166742,7.0,1
1887169008,7.0,1
1887178058,8.0,1
1887178104,8.0,1
1887178155,9.0,1
1887178198,6.0,1
1887178236,5.0,1
1887178384,8.333333333333334,3
1887178414,10.0,1
1887178457,5.0,1
1887178619,6.0,1
1887178643,6.0,1
188717866X,6.0,1
1887178740,4.0,4
1887178759,6.0,1
1887178767,7.0,1
1887178945,8.5,2
1887208011,9.0,2
1887208046,10.0,1
1887237054,4.0,1
1887247181,7.0,1
1887279342,7.0,1
1887279806,9.0,1
1887299106,5.0,1
1887313036,9.0,1
1887314121,10.0,1
1887317007,7.5,4
1887317015,8.333333333333334,3
1887317023,6.25,4
1887317031,7.75,4
1887317090,7.333333333333333,3
1887317104,7.0,1
1887317155,7.666666666666667,3
1887354115,10.0,2
1887354271,7.0,1
1887368256,7.4,5
1887368361,5.0,1
1887368469,10.0,1
1887368566,8.0,1
1887374051,8.0,2
1887374116,10.0,1
1887374167,10.0,1
1887374426,9.0,3
1887374485,8.0,1
1887374507,10.0,1
1887374558,10.0,1
1887392114,8.0,1
1887394028,10.0,1
1887424059,7.0,3
1887424199,8.0,1
1887424350,10.0,1
1887424520,6.0,2
1887424547,8.0,1
1887424601,9.0,1
1887432981,10.0,1
1887463240,5.0,1
1887472460,10.0,1
1887494014,5.0,1
1887505008,10.0,1
1887570020,5.0,1
1887591400,8.0,1
1887649042,10.0,1
1887654151,10.0,1
1887654429,9.0,2
1887654763,10.0,1
1887655174,8.0,2
1887655816,7.5,2
1887655875,9.0,1
1887656650,10.0,1
1887775587,8.0,1
1887797009,10.0,1
1887797068,10.0,1
1887797157,10.0,1
1887801545,7.0,1
1887868003,7.0,1
1887896325,8.5,2
1887905243,10.0,1
1887923217,10.0,1
1887923942,5.0,1
1887938915,6.0,1
1888043040,5.0,1
1888047054,8.5,2
1888048085,9.0,1
1888052023,8.0,1
1888052031,9.0,1
1888052058,5.0,1
1888052074,5.0,1
1888052147,5.0,1
1888052171,5.0,1
1888052198,5.0,1
1888052201,10.0,1
1888052236,5.0,1
1888052279,5.0,1
1888052309,5.0,1
1888052341,9.0,3
1888052716,5.0,1
1888052775,5.0,1
1888052937,5.0,1
1888054069,10.0,1
1888054557,10.0,11
1888054743,6.0,1
1888054921,9.0,1
18880692422,8.0,1
1888103078,4.0,1
1888106832,7.0,1
1888123036,10.0,1
1888125799,6.75,4
1888125810,5.0,1
1888145005,8.0,1
1888173009,7.0,1
1888173084,6.5,2
1888173262,6.0,1
1888173386,6.5,2
1888173408,7.0,4
1888173459,6.666666666666667,3
188817353X,10.0,1
1888173564,8.333333333333334,3
1888173572,6.666666666666667,3
1888173629,5.0,1
188817384X,9.0,1
1888173971,7.0,1
1888232005,5.0,1
1888232048,5.0,1
1888237007,8.0,1
1888277068,7.0,1
1888306149,7.2,5
1888314001,8.0,1
1888338059,9.0,1
1888358041,5.0,1
1888358181,9.0,1
1888363363,8.0,1
1888363436,9.5,2
1888363479,7.0,1
1888363495,9.0,1
1888363509,6.0,2
1888363576,6.666666666666667,3
1888363657,10.0,1
188836369X,1.0,1
1888363797,9.0,1
1888363819,8.0,1
1888363827,9.0,1
1888363975,10.0,1
1888375051,8.0,1
1888375124,8.0,1
188838719X,10.0,1
1888387386,9.0,2
1888387408,5.0,1
1888387653,5.0,1
1888444088,9.0,1
1888444185,7.0,1
188844424X,9.0,1
1888451033,6.0,3
1888451084,7.0,1
1888451149,10.0,1
1888451157,6.0,1
1888451165,8.0,1
1888451181,7.0,1
1888451211,10.0,1
188845122X,7.0,1
188845136X,9.0,2
1888451416,8.0,1
1888451467,5.0,1
1888451491,9.0,1
1888451521,6.0,1
1888451572,5.0,1
1888451637,10.0,1
1888462124,10.0,1
1888468408,7.0,1
1888567597,5.0,1
1888580224,8.0,2
1888604182,3.0,1
1888608269,10.0,1
1888608285,6.0,1
1888608412,7.0,1
1888608501,5.0,1
1888608978,6.0,1
1888740051,8.0,1
1888741031,9.0,1
1888763000,9.0,1
1888767340,7.0,1
1888777745,8.0,1
1888777877,5.0,1
1888782099,7.0,1
1888799064,5.0,1
1888799315,9.0,1
1888809027,6.0,1
1888848251,9.0,1
1888848359,6.5,2
1888869003,8.0,1
188886902X,8.0,3
1888869070,8.0,1
188886916X,7.25,4
1888869178,8.5,2
1888889136,10.0,1
188891419X,5.5,2
1888914378,10.0,1
1888914491,6.0,1
1888914572,7.0,1
188891467X,9.0,1
1888914831,10.0,1
1888931167,8.0,1
1888935014,10.0,1
1888952024,6.0,2
1888952121,2.0,1
1888952245,8.0,1
1888952253,5.0,1
1888952288,6.0,1
188895230X,7.0,1
1888952318,8.0,3
1888952458,8.0,1
1888952512,8.0,1
1888960191,5.0,1
188896300X,10.0,1
1888963034,10.0,1
1888963050,10.0,1
1888963077,6.0,1
1888963093,10.0,1
1888963123,10.0,1
1888984074,8.0,1
1889057061,6.0,1
1889071056,10.0,1
1889135054,7.5,2
1889140112,9.0,1
1889140139,5.0,1
1889191086,7.0,1
188919512X,10.0,1
1889195324,10.0,1
1889195499,6.5,2
1889199036,5.0,1
1889209023,10.0,1
1889242098,4.0,1
1889260002,10.0,1
188927402X,9.0,2
1889295000,5.0,1
1889307092,9.0,1
1889330280,9.0,1
1889330299,5.0,1
188937234X,8.0,1
1889392006,7.2,5
1889392022,8.5,4
1889392081,8.666666666666666,3
188939209X,8.5,2
1889392146,9.0,1
1889460087,8.0,1
1889461024,10.0,1
1889501085,7.0,1
1889538523,8.0,1
1889540277,9.0,1
1889540625,2.0,1
188954082X,10.0,1
1889540994,10.0,1
188954633X,7.0,1
1889546348,7.0,1
1889606030,4.0,1
1889613010,10.0,1
1889625035,6.5,2
1889632015,7.0,1
188963610X,7.0,1
1889647462,6.0,1
1889681024,10.0,1
1889703001,7.5,2
1889708003,10.0,1
1889752061,8.0,3
1889758280,9.5,2
1889758361,10.0,1
1889762121,9.0,1
1889770000,8.0,1
1889771074,10.0,1
1889787078,8.0,1
1889809012,10.0,1
1889809039,9.0,1
1889833746,9.0,1
1889853038,8.0,3
1889853194,8.0,1
1889876011,7.0,1
18898870702,9.0,1
1889887099,9.0,1
1889893102,10.0,1
1889901199,10.0,1
1889910171,5.0,1
188996008X,10.0,1
1889968536,9.0,1
1890000001386,8.0,1
1890009814,9.0,1
1890035009,2.0,1
1890035165,6.0,1
1890035181,10.0,1
189003519X,10.0,1
1890035203,10.0,1
1890035211,10.0,1
1890054666,5.0,1
1890065005,10.0,1
1890082147,10.0,1
1890085014,8.0,1
1890093033,7.0,1
1890095001,5.0,1
1890096083,9.0,1
1890132055,10.0,1
1890132276,10.0,1
1890132284,10.0,1
1890132322,10.0,1
189013287X,6.0,1
1890132942,7.0,1
1890151327,5.0,1
1890151521,7.0,1
1890159018,7.0,3
1890159042,10.0,1
1890159115,9.0,1
1890159166,6.0,1
1890159190,8.0,2
1890159271,5.0,1
1890159301,8.0,1
1890159387,9.0,1
1890159433,5.0,1
1890208256,5.0,1
1890208299,7.0,1
1890208353,7.0,1
1890208442,8.5,2
1890208450,6.5,2
1890208558,7.0,1
1890208728,8.0,1
1890208760,8.0,1
1890208779,8.0,1
1890208795,8.0,1
1890208809,8.0,1
1890208825,9.0,1
1890208833,8.0,2
1890208841,9.0,1
1890208884,7.0,1
1890208914,9.0,1
1890318043,5.0,1
1890320013,9.0,1
1890344044,7.0,1
1890373087,5.0,1
1890394289,5.0,1
1890437018,5.0,1
1890437271,4.0,2
1890437522,6.0,1
1890437557,7.0,1
1890447048,8.0,2
1890447250,6.0,1
1890447269,7.0,2
1890447293,7.5,2
1890449008,9.0,2
1890451029,9.0,1
1890451053,10.0,1
1890490377,10.0,1
1890515078,9.0,1
1890538167,10.0,1
1890541052,8.0,1
1890612154,8.0,1
1890616222,10.0,1
189062635X,8.0,1
1890626465,8.0,1
1890627046,5.0,1
1890627143,10.0,1
1890693243,10.0,1
1890694320,8.0,1
1890731102,10.0,1
1890768014,8.0,1
1890768030,7.75,4
1890768472,9.0,1
1890768480,9.0,1
1890768499,10.0,1
1890768502,9.0,1
1890768537,9.0,1
1890768545,10.0,1
1890768596,8.0,1
1890768618,9.0,1
1890771147,3.0,1
1890772062,9.0,1
1890787477,7.0,1
1890817147,10.0,1
189081749X,10.0,1
1890856029,7.0,1
1890862150,9.0,1
1890862185,8.5,2
1890862258,8.0,1
1890862290,8.0,2
1890862355,10.0,1
1890895032,10.0,1
1890941018,8.0,1
189094808X,10.0,1
1890948128,8.0,1
1890957003,7.0,1
1890957267,8.0,1
1890957313,5.0,1
1890957348,9.0,1
1890957488,8.0,1
1891024043,10.0,1
1891024094,10.0,1
1891024256,9.0,1
1891043005,5.0,1
1891053426,5.5,2
1891105035,8.333333333333334,3
189110506X,10.0,1
1891135015,5.0,1
1891150510,4.0,1
1891150537,10.0,1
1891153234,10.0,1
1891153412,7.0,1
1891153471,8.0,1
1891153870,9.0,1
1891153889,8.0,1
1891156545,10.0,1
189119710X,7.0,1
1891241087,10.0,1
1891279017,5.0,1
1891279025,9.0,4
1891279041,9.0,3
189127905X,10.0,1
1891279122,6.0,1
1891290010,3.0,1
1891305018,7.0,1
1891327011,8.0,1
1891369318,8.0,1
1891373005,6.0,1
1891400274,8.0,1
1891400495,9.5,2
1891411020,9.0,1
1891423010,8.0,1
1891442236,8.0,1
1891506498,9.0,1
1891554190,7.0,1
1891575031,10.0,1
1891575139,10.0,3
1891575236,10.0,1
1891603124,10.0,1
189162007X,8.0,1
1891620088,7.666666666666667,3
189162024X,1.0,1
1891620347,9.0,2
1891620401,8.5,2
189162041X,7.0,1
1891620428,9.0,1
1891620487,8.333333333333334,3
1891620495,10.0,1
1891620541,8.0,1
1891620614,10.0,1
1891620789,7.0,1
1891620797,7.5,2
1891620800,9.0,2
1891620835,8.0,1
1891620924,8.0,4
1891620932,5.0,1
1891620983,10.0,1
1891635158,10.0,1
1891643738,10.0,1
1891661051,5.0,1
1891661094,8.0,1
1891696084,6.0,1
189181223B,10.0,1
1891824171,7.0,1
1891824252,9.0,1
1891824333,10.0,1
1891830090,7.5,2
1891830155,8.0,3
1891830198,8.0,3
1891830430,7.5,4
1891830473,9.0,1
1891830600,3.0,1
1891852027,8.0,1
1891852205,10.0,1
1891855247,9.0,1
1891867032,7.0,2
1891867121,7.0,1
1891867148,10.0,1
189186744X,6.5,2
1891903055,10.0,1
1891929550,8.0,2
1891929992,10.0,1
1891944002,2.0,1
1891944339,8.0,1
1891946013,7.666666666666667,3
1891946072,5.0,1
1891946080,8.0,1
1891946102,9.0,1
1891946129,8.0,1
1891946145,9.0,1
1891946161,8.0,1
189194617X,7.0,1
1891946188,9.0,1
1891971077,9.0,1
1891984055,5.0,1
1891984136,6.0,1
1891984322,5.0,1
1892008599,10.0,1
1892016001,9.0,2
1892016087,6.0,1
1892016508,9.0,1
1892041243,8.0,1
1892041308,7.0,1
1892049163,10.0,1
1892049260,3.0,1
1892049279,8.0,1
1892051001,6.333333333333333,3
189205101X,8.555555555555555,9
1892051052,9.0,2
1892051060,9.75,4
1892051176,5.0,1
1892051206,6.0,1
189206118X,7.5,2
1892065002,8.666666666666666,3
1892065010,5.5,2
1892065029,8.5,2
1892065037,10.0,1
1892065053,9.5,4
1892065169,8.0,1
189206524X,8.333333333333334,3
1892065363,5.0,1
1892065401,9.0,1
1892065428,10.0,1
1892065444,9.0,5
1892065487,8.0,2
1892065495,5.0,1
1892065533,7.0,1
189206555X,5.5,2
1892065606,10.0,1
1892065665,10.0,1
1892065711,9.0,1
1892065894,9.0,1
1892086034,5.0,1
1892112000,8.0,1
1892112019,10.0,1
1892112124,10.0,1
189211301X,7.5,2
1892123029,10.0,1
1892123479,9.0,1
1892127091,10.0,1
1892127105,8.0,1
1892127113,8.0,1
1892127148,9.0,1
1892127180,10.0,1
1892127199,10.0,1
1892129191,10.0,1
1892137038,10.0,1
1892141019,9.0,2
1892145022,9.0,1
1892145057,9.666666666666666,3
1892145081,10.0,1
1892145154,10.0,1
1892145243,5.0,1
1892147033,8.5,2
1892166003,10.0,1
1892213001,9.333333333333334,3
1892213052,8.0,1
1892213060,8.0,1
1892213087,8.5,2
1892213125,8.0,1
1892213141,8.0,1
189221315X,8.0,1
1892213168,10.0,1
1892213206,8.0,1
1892213249,8.0,1
1892213265,8.0,1
1892213354,8.0,1
1892213397,8.0,1
1892213419,10.0,1
1892213427,8.0,1
1892213435,10.0,1
1892213478,8.0,1
1892213486,8.0,1
1892213516,10.0,1
1892213524,10.0,1
1892213591,9.0,1
1892213605,10.0,2
1892213621,8.0,1
1892213648,9.0,2
1892213664,8.5,4
1892213680,9.0,2
1892213702,8.0,1
1892213729,10.0,1
1892213737,10.0,1
1892213745,10.0,2
1892213753,10.0,1
1892213761,10.0,2
189221377X,10.0,1
1892213788,10.0,2
1892213796,10.0,1
1892213850,10.0,1
189221394X,10.0,2
1892213958,10.0,2
1892213966,10.0,2
1892213974,8.0,1
1892213982,9.0,2
1892213990,8.0,1
1892226006,10.0,1
1892226014,10.0,1
18922494175,3.0,1
1892253003,10.0,1
189225302X,5.0,1
1892253038,7.5,2
1892253046,10.0,1
1892253089,10.0,1
1892253127,10.0,1
1892281163,7.0,1
1892284731,9.0,1
1892284898,10.0,1
1892295245,7.0,1
1892296020,6.0,1
1892326094,10.0,1
1892327287,5.0,1
1892327465,10.0,1
1892343150,10.0,1
1892343215,10.0,1
1892343258,9.0,1
1892353008,7.0,1
1892374234,10.0,1
1892374390,10.0,1
1892389029,8.0,1
189238907X,9.0,1
189238910X,9.0,1
1892389487,10.0,1
1892391031,8.0,1
1892442108,7.0,1
1892494086,9.0,1
189251415X,8.0,2
1892514265,8.0,1
1892514656,9.0,1
1892514664,10.0,1
1892514818,7.0,1
1892514877,7.0,1
1892523116,7.0,1
189254704X,9.0,2
1892588102,10.0,1
1892597004,7.75,4
1892597020,7.0,2
1892597039,8.0,1
1892597055,10.0,2
1892603004,7.0,1
1892642492,5.0,1
1892647001,1.0,1
1892669226,8.666666666666666,3
1892714027,8.5,2
1892723018,7.2,5
1892723026,9.0,2
1892768224,5.0,1
1892859106,5.5,2
1892881268,10.0,1
1892941546,8.0,1
1892941589,8.0,1
1892941767,10.0,1
1892950618,9.0,1
1892989042,7.0,1
1893005062,9.0,1
1893005240,7.0,1
1893007162,10.0,1
1893007170,9.0,3
1893010023,7.333333333333333,6
1893017508,9.0,1
1893020142,10.0,1
1893062058,9.0,1
1893065960,8.0,1
1893079074,10.0,1
1893103056,7.0,1
1893108805,10.0,1
189311516X,10.0,1
1893121119,8.0,1
1893162680,9.0,1
1893164128,8.0,1
1893164152,10.0,1
189317302X,10.0,1
1893221024,7.0,1
1893224082,8.0,1
1893224546,7.0,1
189322466X,8.0,1
1893224740,10.0,1
1893224848,7.0,1
1893224872,7.0,1
1893224902,9.0,2
189326310X,8.0,1
1893271218,6.0,1
1893271234,6.0,1
189330213X,8.0,1
1893329127,5.5,4
1893332004,5.333333333333333,3
1893337006,6.0,2
1893361721,7.0,1
1893361764,6.0,1
1893361861,10.0,1
1893520021,9.0,2
1893554163,6.0,1
1893554198,10.0,1
1893554228,6.0,1
1893554260,9.0,1
1893554465,6.0,1
1893554732,9.0,1
1893618064,9.0,1
189362210X,7.0,1
1893622118,9.666666666666666,3
1893626369,9.0,1
1893652491,6.0,1
1893676005,5.0,1
1893687244,10.0,1
1893687279,10.0,1
1893687341,8.0,1
1893687422,6.0,1
1893699056,10.0,1
1893699218,10.0,1
1893699226,10.0,1
1893699234,6.0,2
189369948X,10.0,1
1893699501,9.0,1
1893699560,10.0,1
1893705153,9.0,1
1893732126,10.0,2
1893732290,8.0,1
1893749371,7.0,1
189386965X,9.0,1
1893896048,7.5,2
1893896064,8.0,1
1893896099,9.0,1
1893896145,9.0,1
189389617X,9.0,1
1893896234,9.0,1
1893896323,2.0,1
1893896331,9.0,1
189389634X,9.0,1
1893896447,10.0,1
1893896625,9.0,1
1893896676,9.0,1
1893896692,5.0,1
1893896722,9.0,1
1893896749,9.0,1
1893896757,9.0,1
189389679X,9.0,1
1893896838,9.0,1
1893896846,9.0,1
1893896870,9.0,1
1893896897,10.0,1
1893896900,9.0,1
1893896927,10.0,1
1893896935,10.0,1
1893896951,10.0,1
1893905144,8.0,1
1893910245,5.25,4
1893956032,8.333333333333334,6
189395613X,10.0,1
1893956237,7.666666666666667,3
1893956253,10.0,1
1893956261,7.0,1
1893956288,10.0,4
189395630X,8.5,2
1893956342,9.0,1
1893956385,7.0,1
1893956393,7.666666666666667,3
1893964000,10.0,1
1893964027,7.0,1
1893996018,8.0,1
1893996662,9.0,2
189400406X,5.0,1
1894004329,10.0,1
1894020677,9.0,1
189402205X,10.0,1
1894022416,7.0,1
1894022661,7.0,1
1894042093,10.0,1
1894078063,10.0,1
1894092023,10.0,1
189409204X,9.0,1
1894092147,8.0,1
1894121082,6.0,1
1894183231,10.0,1
1894241045,5.0,1
1894263057,9.0,1
1894294289,9.5,2
1894294424,9.0,3
1894294432,10.0,1
1894294483,9.0,1
1894345142,8.0,1
1894363213,9.0,1
1894372158,9.0,1
1894413016,6.0,1
1894413040,8.0,1
1894413504,5.0,1
1894433009,8.0,1
1894455207,9.0,1
1894463145,6.0,1
1894463188,5.0,1
1894463196,8.0,1
1894494091,9.0,1
1894498178,7.0,1
